id,post_id,title,description,keywords,keyphrases,page_analysis,canonical_url,og_title,og_description,og_object_type,og_image_type,og_image_url,og_image_width,og_image_height,og_image_custom_url,og_image_custom_fields,og_video,og_custom_url,og_article_section,og_article_tags,twitter_use_og,twitter_card,twitter_image_type,twitter_image_url,twitter_image_custom_url,twitter_image_custom_fields,twitter_title,twitter_description,schema,pillar_content,robots_default,robots_noindex,robots_noarchive,robots_nosnippet,robots_nofollow,robots_noimageindex,robots_noodp,robots_notranslate,robots_max_snippet,robots_max_videopreview,robots_max_imagepreview,priority,frequency,limit_modified_date,created,updated
"891","11973",,,"[]","{""focus"":{""keyphrase"":"""",""score"":0,""analysis"":{""keyphraseInTitle"":{""score"":0,""maxScore"":9,""error"":1}}},""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""score"":-10,""maxScore"":9,""error"":1},""isInternalLink"":{""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""score"":9,""maxScore"":9,""error"":0},""errors"":2},""title"":{""titleLength"":{""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":0,""score"":5,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""score"":9,""maxScore"":9,""error"":0},""errors"":1}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""WebPage"",""isEnabled"":true},""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2021-04-09 17:00:18,2023-06-29 18:01:23
"892","11974",,,,"{""focus"":{""keyphrase"":"""",""score"":0,""analysis"":{""keyphraseInTitle"":{""score"":0,""maxScore"":9,""error"":1}}},""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""score"":3,""maxScore"":9,""error"":1},""isInternalLink"":{""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""score"":9,""maxScore"":9,""error"":0},""errors"":2},""title"":{""titleLength"":{""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":0,""score"":5,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":3,""maxScore"":9,""error"":1},""subheadingsDistribution"":{""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""score"":9,""maxScore"":9,""error"":0},""errors"":2}}}",,,,default,default,,,,,,,,,,"0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""WebPage"",""isEnabled"":true},""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2021-04-09 17:00:19,2024-09-20 17:02:18
"900","12017",,,"[]","{""focus"":[],""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""title"":""Meta description length"",""description"":""The meta description is over 160 characters."",""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""title"":""Content Length"",""description"":""This is far below the recommended minimum of words."",""score"":-10,""maxScore"":9,""error"":1},""isInternalLink"":{""title"":""Internal links"",""description"":""You are linking to other resources on your website which is great."",""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""title"":""External links"",""description"":""Great! You are linking to external resources."",""score"":9,""maxScore"":9,""error"":0},""errors"":2},""title"":{""titleLength"":{""title"":""Title Length"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":1,""title"":""Images\/Videos in content"",""description"":""You are not using rich media like images or videos."",""score"":1,""maxScore"":5},""paragraphLength"":{""title"":""Paragraphs Length"",""description"":""You are using short paragraphs."",""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""title"":""Sentences Length"",""description"":""Sentence length is looking great!"",""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""title"":""Passive Voice"",""description"":""You're using enough active voice. That's great!"",""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""title"":""Transition words"",""description"":""Only 13.3% of the sentences contain transition words, which is not enough. Use more of them."",""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""title"":""Consecutive sentences"",""description"":""There is enough variety in your sentences. That's great!"",""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""title"":""Subheading distribution"",""description"":""Great job!"",""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""title"":""Flesch Reading Ease"",""description"":""The copy scores 72.9 in the test, which is considered fairly easy to read."",""score"":9,""maxScore"":9,""error"":0},""errors"":2}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""WebPage"",""defaultPostTypeGraph"":""WebPage"",""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2021-04-20 20:08:04,2022-09-15 00:30:11
"902","12037",,,"[]","{""focus"":[],""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""title"":""Meta description length"",""description"":""The meta description is over 160 characters."",""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""title"":""Content Length"",""description"":""This is far below the recommended minimum of words."",""score"":-20,""maxScore"":9,""error"":1},""isInternalLink"":{""title"":""Internal links"",""description"":""You are linking to other resources on your website which is great."",""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""title"":""External links"",""description"":""Great! You are linking to external resources."",""score"":9,""maxScore"":9,""error"":0},""errors"":2},""title"":{""titleLength"":{""title"":""Title Length"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":1,""title"":""Images\/Videos in content"",""description"":""You are not using rich media like images or videos."",""score"":1,""maxScore"":5},""paragraphLength"":{""title"":""Paragraphs Length"",""description"":""You are using short paragraphs."",""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""title"":""Sentences Length"",""description"":""Sentence length is looking great!"",""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""title"":""Passive Voice"",""description"":""11.1% of the sentences contain passive voice, which is more than the recommended maximum of 10%. Try to use their active counterparts."",""score"":6,""maxScore"":9,""error"":1},""transitionWords"":{""title"":""Transition words"",""description"":""Only 11.1% of the sentences contain transition words, which is not enough. Use more of them."",""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""title"":""Consecutive sentences"",""description"":""There is enough variety in your sentences. That's great!"",""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""title"":""Subheading distribution"",""description"":""Great job!"",""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""title"":""Flesch Reading Ease"",""description"":""The copy scores 40.7 in the test, which is considered difficult to read. Try to make shorter sentences, using less difficult words to improve readability."",""score"":3,""maxScore"":9,""error"":1},""errors"":4}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""WebPage"",""defaultPostTypeGraph"":""WebPage"",""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2021-04-22 17:40:25,2022-09-14 13:29:04
"903","12040",,"Metrics are the tools we use to help us understand how we're evolving. Used well, help us become aware of problems sooner.&nbsp;","[]","{""focus"":{""keyphrase"":"""",""score"":0,""analysis"":{""keyphraseInTitle"":{""score"":0,""maxScore"":9,""error"":1}}},""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":9,""maxScore"":9,""error"":0},""lengthContent"":{""score"":9,""maxScore"":9,""error"":0},""isInternalLink"":{""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""score"":9,""maxScore"":9,""error"":0},""errors"":0},""title"":{""titleLength"":{""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":1,""score"":1,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""score"":3,""maxScore"":9,""error"":1},""errors"":3}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""WebPage"",""isEnabled"":true},""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2021-04-22 17:47:29,2023-07-21 14:27:16
"904","12049",,,"[]","{""focus"":{""keyphrase"":"""",""score"":0,""analysis"":{""keyphraseInTitle"":{""score"":0,""maxScore"":9,""error"":1}}},""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""title"":""Meta description length"",""description"":""The meta description is over 160 characters."",""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""title"":""Content length"",""description"":""This is far below the recommended minimum of words."",""score"":-20,""maxScore"":9,""error"":1},""isInternalLink"":{""title"":""Internal links"",""description"":""You are linking to other resources on your website which is great."",""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""title"":""External links"",""description"":""Great! You are linking to external resources."",""score"":9,""maxScore"":9,""error"":0},""errors"":2},""title"":{""titleLength"":{""title"":""Title Length"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":1,""title"":""Images\/videos in content"",""description"":""You are not using rich media like images or videos."",""score"":1,""maxScore"":5},""paragraphLength"":{""title"":""Paragraphs length"",""description"":""You are using short paragraphs."",""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""title"":""Sentences length"",""description"":""Sentence length is looking great!"",""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""title"":""Passive voice"",""description"":""11.1% of the sentences contain passive voice, which is more than the recommended maximum of 10%. Try to use their active counterparts."",""score"":6,""maxScore"":9,""error"":1},""transitionWords"":{""title"":""Transition words"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""consecutiveSentences"":{""title"":""Consecutive sentences"",""description"":""There is enough variety in your sentences. That's great!"",""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""title"":""Subheading distribution"",""description"":""Great job!"",""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""title"":""Flesch reading ease"",""description"":""The copy scores 58.4 in the test, which is considered fairly difficult to read. Try to make shorter sentences to improve readability."",""score"":6,""maxScore"":9,""error"":1},""errors"":3}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""Movie"":[],""Person"":[],""Product"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""WebPage"",""isEnabled"":true},""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2021-04-23 14:01:55,2022-10-27 15:25:11
"905","12052",,,"[]","{""focus"":{""keyphrase"":"""",""score"":0,""analysis"":{""keyphraseInTitle"":{""score"":0,""maxScore"":9,""error"":1}}},""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""title"":""Meta description length"",""description"":""The meta description is over 160 characters."",""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""title"":""Content length"",""description"":""The content length is ok. Good job!"",""score"":9,""maxScore"":9,""error"":0},""isInternalLink"":{""title"":""Internal links"",""description"":""You are linking to other resources on your website which is great."",""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""title"":""External links"",""description"":""Great! You are linking to external resources."",""score"":9,""maxScore"":9,""error"":0},""errors"":1},""title"":{""titleLength"":{""title"":""Title Length"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":1,""title"":""Images\/videos in content"",""description"":""You are not using rich media like images or videos."",""score"":1,""maxScore"":5},""paragraphLength"":{""title"":""Paragraphs length"",""description"":""At least one paragraph is long. Consider using short paragraphs."",""score"":0,""maxScore"":5,""error"":1},""sentenceLength"":{""title"":""Sentences length"",""description"":""Sentence length is looking great!"",""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""title"":""Passive voice"",""description"":""You're using enough active voice. That's great!"",""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""title"":""Transition words"",""description"":""Only 8.3% of the sentences contain transition words, which is not enough. Use more of them."",""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""title"":""Consecutive sentences"",""description"":""There is enough variety in your sentences. That's great!"",""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""title"":""Subheading distribution"",""description"":""Great job!"",""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""title"":""Flesch reading ease"",""description"":""The copy scores 56.7 in the test, which is considered fairly difficult to read. Try to make shorter sentences to improve readability."",""score"":6,""maxScore"":9,""error"":1},""errors"":4}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""Movie"":[],""Person"":[],""Product"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""WebPage"",""isEnabled"":true},""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2021-04-23 14:21:22,2022-10-27 19:31:53
"906","12054",,,"[]","{""focus"":{""keyphrase"":"""",""score"":0,""analysis"":{""keyphraseInTitle"":{""score"":0,""maxScore"":9,""error"":1}}},""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""score"":9,""maxScore"":9,""error"":0},""isInternalLink"":{""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""score"":9,""maxScore"":9,""error"":0},""errors"":1},""title"":{""titleLength"":{""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":0,""score"":5,""maxScore"":5},""paragraphLength"":{""score"":0,""maxScore"":5,""error"":1},""sentenceLength"":{""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""score"":6,""maxScore"":9,""error"":1},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":3,""maxScore"":9,""error"":1},""subheadingsDistribution"":{""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""score"":6,""maxScore"":9,""error"":1},""errors"":5}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""WebPage"",""isEnabled"":true},""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2021-04-23 15:40:43,2023-05-18 19:20:35
"907","12056",,,,"{""focus"":{""keyphrase"":"""",""score"":0,""analysis"":{""keyphraseInTitle"":{""score"":0,""maxScore"":9,""error"":1}}},""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""score"":9,""maxScore"":9,""error"":0},""isInternalLink"":{""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""score"":9,""maxScore"":9,""error"":0},""errors"":1},""title"":{""titleLength"":{""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":1,""score"":1,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""score"":6,""maxScore"":9,""error"":1},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":3,""maxScore"":9,""error"":1},""subheadingsDistribution"":{""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""score"":3,""maxScore"":9,""error"":1},""errors"":5}}}",,,,default,default,,,,,,,,,,"0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""WebPage"",""isEnabled"":true},""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2021-04-23 17:39:18,2024-09-25 15:27:03
"908","12060",,,"[]","{""focus"":{""keyphrase"":"""",""score"":0,""analysis"":{""keyphraseInTitle"":{""score"":0,""maxScore"":9,""error"":1}}},""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""title"":""Meta description length"",""description"":""The meta description is over 160 characters."",""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""title"":""Content length"",""description"":""The content is below the minimum of words. Add more content."",""score"":6,""maxScore"":9,""error"":1},""isInternalLink"":{""title"":""Internal links"",""description"":""You are linking to other resources on your website which is great."",""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""title"":""External links"",""description"":""Great! You are linking to external resources."",""score"":9,""maxScore"":9,""error"":0},""errors"":2},""title"":{""titleLength"":{""title"":""Title Length"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":1,""title"":""Images\/videos in content"",""description"":""You are not using rich media like images or videos."",""score"":1,""maxScore"":5},""paragraphLength"":{""title"":""Paragraphs length"",""description"":""You are using short paragraphs."",""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""title"":""Sentences length"",""description"":""Sentence length is looking great!"",""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""title"":""Passive voice"",""description"":""You're using enough active voice. That's great!"",""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""title"":""Transition words"",""description"":""Only 15% of the sentences contain transition words, which is not enough. Use more of them."",""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""title"":""Consecutive sentences"",""description"":""The text contains 3 consecutive sentences starting with the same word. Try to mix things up!"",""score"":3,""maxScore"":9,""error"":1},""subheadingsDistribution"":{""title"":""Subheading distribution"",""description"":""Great job!"",""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""title"":""Flesch reading ease"",""description"":""The copy scores 56.4 in the test, which is considered fairly difficult to read. Try to make shorter sentences to improve readability."",""score"":6,""maxScore"":9,""error"":1},""errors"":4}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""Movie"":[],""Person"":[],""Product"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""WebPage"",""isEnabled"":true},""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2021-04-26 14:33:49,2022-10-27 15:24:22
"909","12065",,,"[]","{""focus"":[],""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""title"":""Meta description length"",""description"":""The meta description is over 160 characters."",""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""title"":""Content Length"",""description"":""The content length is ok. Good job!"",""score"":9,""maxScore"":9,""error"":0},""isInternalLink"":{""title"":""Internal links"",""description"":""You are linking to other resources on your website which is great."",""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""title"":""External links"",""description"":""Great! You are linking to external resources."",""score"":9,""maxScore"":9,""error"":0},""errors"":1},""title"":{""titleLength"":{""title"":""Title Length"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":1,""title"":""Images\/Videos in content"",""description"":""You are not using rich media like images or videos."",""score"":1,""maxScore"":5},""paragraphLength"":{""title"":""Paragraphs Length"",""description"":""You are using short paragraphs."",""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""title"":""Sentences Length"",""description"":""Sentence length is looking great!"",""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""title"":""Passive Voice"",""description"":""13.2% of the sentences contain passive voice, which is more than the recommended maximum of 10%. Try to use their active counterparts."",""score"":6,""maxScore"":9,""error"":1},""transitionWords"":{""title"":""Transition words"",""description"":""Only 18.4% of the sentences contain transition words, which is not enough. Use more of them."",""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""title"":""Consecutive sentences"",""description"":""The text contains 3 consecutive sentences starting with the same word. Try to mix things up!"",""score"":3,""maxScore"":9,""error"":1},""subheadingsDistribution"":{""title"":""Subheading distribution"",""description"":""1 section of your text is longer than 300 words and is not separated by any subheadings. Add subheadings to improve readability."",""score"":3,""maxScore"":9,""error"":1},""calculateFleschReading"":{""title"":""Flesch Reading Ease"",""description"":""The copy scores 44.8 in the test, which is considered difficult to read. Try to make shorter sentences, using less difficult words to improve readability."",""score"":3,""maxScore"":9,""error"":1},""errors"":6}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""WebPage"",""defaultPostTypeGraph"":""WebPage"",""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2021-04-26 16:03:57,2022-09-14 06:50:52
"913","12094",,,"[]","{""focus"":[],""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""title"":""Meta description length"",""description"":""The meta description is over 160 characters."",""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""title"":""Content Length"",""description"":""This is far below the recommended minimum of words."",""score"":-10,""maxScore"":9,""error"":1},""isInternalLink"":{""title"":""Internal links"",""description"":""You are linking to other resources on your website which is great."",""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""title"":""External links"",""description"":""Great! You are linking to external resources."",""score"":9,""maxScore"":9,""error"":0},""errors"":2},""title"":{""titleLength"":{""title"":""Title Length"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":1,""title"":""Images\/Videos in content"",""description"":""You are not using rich media like images or videos."",""score"":1,""maxScore"":5},""paragraphLength"":{""title"":""Paragraphs Length"",""description"":""You are using short paragraphs."",""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""title"":""Sentences Length"",""description"":""Sentence length is looking great!"",""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""title"":""Passive Voice"",""description"":""12.5% of the sentences contain passive voice, which is more than the recommended maximum of 10%. Try to use their active counterparts."",""score"":6,""maxScore"":9,""error"":1},""transitionWords"":{""title"":""Transition words"",""description"":""Only 25% of the sentences contain transition words, which is not enough. Use more of them."",""score"":6,""maxScore"":9,""error"":1},""consecutiveSentences"":{""title"":""Consecutive sentences"",""description"":""There is enough variety in your sentences. That's great!"",""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""title"":""Subheading distribution"",""description"":""Great job!"",""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""title"":""Flesch Reading Ease"",""description"":""The copy scores 57.4 in the test, which is considered fairly difficult to read. Try to make shorter sentences to improve readability."",""score"":6,""maxScore"":9,""error"":1},""errors"":4}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""WebPage"",""defaultPostTypeGraph"":""WebPage"",""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2021-04-27 18:04:11,2022-09-17 00:29:40
"914","12114",,,,"{""focus"":{""keyphrase"":"""",""score"":0,""analysis"":{""keyphraseInTitle"":{""score"":0,""maxScore"":9,""error"":1}}},""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""score"":-10,""maxScore"":9,""error"":1},""isInternalLink"":{""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""score"":9,""maxScore"":9,""error"":0},""errors"":2},""title"":{""titleLength"":{""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":0,""score"":5,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""score"":3,""maxScore"":9,""error"":1},""errors"":2}}}",,,,default,default,,,,,,,,,,"0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""WebPage"",""isEnabled"":true},""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2021-04-28 13:44:01,2024-11-12 20:18:30
